,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
9042,singer-songwriter pop,0.384,0.504,9.0,-10.779,1.0,0.0652,0.607,0.0,0.0983,0.397,105.371
9045,art pop,0.538,0.774,5.0,-7.359,1.0,0.0484,0.0164,0.265,0.0685,0.249,127.107
9047,dance pop,0.707,0.861,7.0,-4.225,1.0,0.316,0.1,0.0,0.191,0.795,130.021
9049,alt z,0.678,0.508,1.0,-7.161,1.0,0.35,0.413,3.36e-05,0.327,0.394,172.026
9051,alt z,0.57,0.473,6.0,-7.504,0.0,0.0677,0.512,2.14e-06,0.1,0.632,162.082
9052,brostep,0.499,0.865,10.0,-4.898,0.0,0.0468,0.0984,0.000712,0.497,0.489,158.021
9054,filmi,0.431,0.813,5.0,-6.939,0.0,0.233,0.2,0.0,0.115,0.269,95.026
9055,pop,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977
9059,singer-songwriter pop,0.477,0.167,5.0,-16.664,1.0,0.228,0.881,0.00157,0.268,0.329,85.516
9061,alt z,0.649,0.758,10.0,-5.647,0.0,0.0581,0.0364,4.12e-05,0.36,0.737,120.001
9064,anime lo-fi,0.865,0.226,0.0,-16.294,1.0,0.0807,0.56,0.883,0.181,0.741,90.023
9070,filmi,0.803,0.859,6.0,-4.405,0.0,0.185,0.305,6.18e-05,0.553,0.631,101.007
9075,anime,0.621,0.778,11.0,-3.818,1.0,0.0284,0.00378,2.52e-05,0.103,0.602,122.98
9077,filmi,0.658,0.767,0.0,-5.477,1.0,0.151,0.451,0.0,0.551,0.762,89.985
9090,filmi,0.484,0.545,10.0,-6.607,1.0,0.0485,0.2,0.0,0.188,0.575,114.989
9091,filmi,0.432,0.695,1.0,-8.022,1.0,0.111,0.732,0.0014,0.274,0.513,116.153
9096,alt z,0.492,0.236,2.0,-17.224,1.0,0.0359,0.723,0.159,0.351,0.151,75.102
9097,alt z,0.569,0.726,4.0,-5.343,1.0,0.178,0.1,0.0,0.244,0.373,185.946
9099,anime,0.363,0.914,11.0,-2.899,0.0,0.0983,0.00183,0.0,0.335,0.678,177.968
9100,anime,0.633,0.854,1.0,-3.506,1.0,0.044,0.0275,0.0,0.337,0.81,101.972
9106,anime lo-fi,0.659,0.0252,0.0,-29.631,1.0,0.0644,0.995,0.971,0.118,0.551,72.679
9107,anime lo-fi,0.746,0.0106,9.0,-28.922,0.0,0.108,0.992,0.968,0.106,0.594,109.076
9113,modern alternative rock,0.562,0.53,2.0,-7.665,1.0,0.0286,0.0226,0.00419,0.106,0.391,122.92
9116,pop,0.637,0.39,2.0,-8.915,1.0,0.23,0.675,0.0,0.0687,0.579,99.831
9118,modern alternative rock,0.55,0.872,2.0,-4.742,0.0,0.0588,0.0864,0.000291,0.0617,0.618,142.041
9123,alt z,0.492,0.378,5.0,-7.117,1.0,0.0304,0.811,0.0,0.136,0.497,110.907
9127,pop,0.557,0.457,7.0,-5.372,1.0,0.0335,0.428,0.0,0.0567,0.328,105.918
9130,singer-songwriter pop,0.519,0.256,4.0,-14.184,1.0,0.0444,0.891,0.0,0.181,0.281,122.715
9131,pop,0.733,0.653,11.0,-6.094,1.0,0.0391,0.0179,0.0218,0.184,0.752,119.996
9133,anime lo-fi,0.597,0.136,0.0,-24.173,0.0,0.0366,0.984,0.889,0.248,0.115,135.954
9142,art pop,0.603,0.509,1.0,-6.824,1.0,0.0311,0.374,2.91e-05,0.0627,0.572,136.592
9144,alt z,0.636,0.243,2.0,-9.509,1.0,0.04,0.815,0.0,0.111,0.239,142.016
9145,alt z,0.732,0.85,1.0,-5.999,1.0,0.0444,0.114,2.02e-06,0.0388,0.372,124.024
9151,alt z,0.665,0.61,0.0,-7.655,0.0,0.0436,0.423,0.0,0.127,0.473,127.971
9152,alt z,0.674,0.491,3.0,-10.853,0.0,0.36,0.464,1.77e-05,0.106,0.492,126.038
9155,dance pop,0.939,0.742,5.0,-5.171,0.0,0.0467,0.321,0.0,0.107,0.924,118.978
9156,pop,0.602,0.565,11.0,-6.498,1.0,0.0498,0.329,0.0,0.0622,0.609,208.038
9166,alt z,0.803,0.491,6.0,-7.196,1.0,0.0821,0.121,9.69e-06,0.0689,0.589,121.984
9167,edm,0.799,0.791,2.0,-5.173,1.0,0.109,0.3,0.00089,0.104,0.651,119.993
9170,filmi,0.593,0.773,2.0,-5.591,1.0,0.0339,0.722,0.0,0.117,0.561,133.975
9171,alt z,0.698,0.197,3.0,-8.799,1.0,0.0334,0.875,0.0,0.0799,0.324,109.794
9175,modern alternative rock,0.575,0.568,9.0,-5.509,0.0,0.03,0.0484,0.000417,0.286,0.37,93.986
9177,chill pop,0.749,0.393,4.0,-13.374,0.0,0.199,0.286,0.000218,0.113,0.334,125.336
9178,art pop,0.73,0.483,4.0,-8.565,1.0,0.0879,0.237,7.99e-05,0.31,0.883,87.996
9183,pop,0.702,0.595,2.0,-6.005,1.0,0.0912,0.392,0.0,0.0753,0.366,90.497
9187,pop,0.592,0.839,1.0,-4.944,0.0,0.0564,0.101,0.0,0.0528,0.457,168.501
9190,alt z,0.617,0.195,0.0,-11.93,1.0,0.0467,0.865,3.52e-05,0.0964,0.097,114.894
9194,pop,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891
9200,pop,0.705,0.864,0.0,-5.13,0.0,0.0344,0.276,0.00037,0.0872,0.626,120.012
9211,filmi,0.829,0.852,6.0,-5.4,1.0,0.0477,0.00698,0.000278,0.055,0.912,131.989
9212,filmi,0.615,0.76,2.0,-8.082,1.0,0.0761,0.0701,3.95e-05,0.12,0.743,171.951
9221,filmi,0.789,0.797,0.0,-8.557,1.0,0.0478,0.0561,0.0186,0.129,0.692,126.996
9222,singer-songwriter pop,0.614,0.65,8.0,-8.208,1.0,0.0323,0.0687,0.0,0.117,0.472,140.974
9225,drift phonk,0.866,0.667,6.0,-6.68,0.0,0.0558,0.399,0.00242,0.156,0.583,139.939
9226,pop,0.857,0.621,9.0,-6.376,0.0,0.0825,0.148,0.0,0.0865,0.668,97.989
9229,chill pop,0.557,0.429,6.0,-10.266,1.0,0.189,0.387,0.000478,0.192,0.596,90.574
9230,art pop,0.508,0.792,0.0,-7.311,0.0,0.0297,0.229,0.124,0.145,0.601,147.067
9231,lo-fi study,0.849,0.308,9.0,-11.735,0.0,0.0367,0.937,0.859,0.102,0.0986,105.001
9235,alt z,0.416,0.55,6.0,-5.78,1.0,0.0493,0.802,0.0,0.319,0.529,99.383
9237,singer-songwriter pop,0.765,0.572,11.0,-6.153,0.0,0.128,0.226,0.0,0.192,0.475,140.013
9248,alt z,0.693,0.549,6.0,-8.964,0.0,0.418,0.625,0.0,0.122,0.645,82.152
9249,pop,0.694,0.389,8.0,-5.41,1.0,0.0706,0.3,0.0,0.158,0.409,90.984
9250,brostep,0.42,0.964,7.0,-1.397,1.0,0.107,7.18e-05,0.000274,0.543,0.0716,174.881
9253,modern alternative rock,0.512,0.483,0.0,-7.798,1.0,0.0298,0.00304,0.0011,0.12,0.367,160.009
9269,pop,0.892,0.595,9.0,-7.053,1.0,0.0811,0.256,1.79e-05,0.116,0.694,155.086
9274,dance pop,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99
9275,alt z,0.348,0.353,10.0,-9.012,1.0,0.0334,0.845,0.0,0.181,0.866,80.558
9279,brostep,0.589,0.955,5.0,-4.81,0.0,0.116,0.00551,0.00103,0.369,0.661,140.068
9281,brostep,0.617,0.803,6.0,-6.015,1.0,0.0858,0.133,5.5e-05,0.0902,0.643,150.051
9282,alt z,0.591,0.691,6.0,-4.599,1.0,0.0259,0.153,4.19e-06,0.101,0.136,108.027
9285,art pop,0.473,0.128,2.0,-12.303,1.0,0.0365,0.948,5.36e-05,0.101,0.0897,93.95
9287,alt z,0.723,0.545,0.0,-6.694,0.0,0.0334,0.0337,0.0,0.0901,0.328,104.014
9289,pop,0.65,0.538,5.0,-7.511,1.0,0.0464,0.128,4.95e-06,0.127,0.501,153.179
9290,edm,0.659,0.742,0.0,-4.624,1.0,0.0283,0.146,0.0,0.217,0.729,106.947
9300,modern alternative rock,0.538,0.742,9.0,-6.365,0.0,0.0521,0.018,0.014,0.152,0.425,165.951
9304,alt z,0.668,0.776,6.0,-5.167,0.0,0.111,0.0481,2.2e-06,0.0798,0.461,95.003
9305,filmi,0.797,0.306,11.0,-14.176,0.0,0.0487,0.337,0.0,0.169,0.519,124.003
9306,art pop,0.57,0.895,0.0,-4.097,1.0,0.0255,0.0105,0.00111,0.0978,0.363,99.991
9307,pop,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076
9317,alt z,0.696,0.686,5.0,-6.113,0.0,0.0309,0.262,0.0,0.174,0.7,115.982
9318,alt z,0.611,0.903,0.0,-5.719,0.0,0.0311,0.0344,0.0186,0.107,0.377,126.01
9321,pop,0.783,0.825,0.0,-7.483,0.0,0.0751,0.0581,6.12e-05,0.0631,0.226,139.956
9323,anime lo-fi,0.726,0.322,10.0,-12.98,1.0,0.0442,0.784,0.897,0.663,0.489,104.1
9327,art pop,0.509,0.84,5.0,-4.984,0.0,0.0441,0.0311,0.000169,0.0969,0.336,149.907
9328,brostep,0.692,0.773,6.0,-3.739,1.0,0.0359,0.226,0.0104,0.108,0.486,139.989
9331,filmi,0.584,0.655,5.0,-10.764,1.0,0.0773,0.461,0.0,0.0595,0.816,74.435
9332,filmi,0.331,0.424,2.0,-9.242,1.0,0.0459,0.481,2.68e-05,0.0893,0.146,80.602
9336,filmi,0.482,0.595,9.0,-5.336,0.0,0.0289,0.703,0.000203,0.136,0.482,82.066
9338,singer-songwriter pop,0.768,0.714,10.0,-5.11,1.0,0.0401,0.352,0.0,0.15,0.842,131.443
9343,pop,0.68,0.34,7.0,-8.617,1.0,0.034,0.818,0.0,0.285,0.418,130.027
9344,pop,0.589,0.242,6.0,-10.517,1.0,0.0442,0.914,0.0,0.0887,0.257,89.749
9345,brostep,0.487,0.669,9.0,-6.473,1.0,0.232,0.0145,0.00349,0.102,0.0573,172.026
9350,chill pop,0.491,0.417,7.0,-3.287,1.0,0.0287,0.851,0.0,0.117,0.26,114.932
9355,modern alternative rock,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053
9356,pop,0.722,0.495,10.0,-8.44,1.0,0.079,0.048,0.0,0.154,0.725,159.945
9359,pop,0.528,0.771,9.0,-4.107,1.0,0.046,0.0479,0.00802,0.0437,0.334,156.077
9363,anime lo-fi,0.696,0.472,4.0,-16.109,1.0,0.0346,0.969,0.858,0.205,0.235,119.997
9364,alt z,0.648,0.727,0.0,-3.791,1.0,0.142,0.229,0.0,0.17,0.689,160.024
9367,pop,0.72,0.706,1.0,-4.719,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002
9373,art pop,0.628,0.647,2.0,-4.033,1.0,0.035,0.00939,2.78e-05,0.0783,0.408,105.011
9378,pop,0.715,0.605,0.0,-5.128,0.0,0.0428,0.239,1.41e-05,0.189,0.454,122.956
9387,drift phonk,0.694,0.924,0.0,-2.218,1.0,0.0557,0.00117,0.917,0.259,0.349,124.933
9394,drift phonk,0.633,0.926,9.0,-3.054,1.0,0.044,0.000223,0.816,0.12,0.373,117.997
9397,drift phonk,0.718,0.87,2.0,-6.227,1.0,0.0447,0.000178,0.234,0.0869,0.129,118.937
9398,modern alternative rock,0.667,0.824,8.0,-5.867,1.0,0.0665,0.177,0.0152,0.0933,0.518,114.998
9401,alt z,0.656,0.68,9.0,-5.967,0.0,0.224,0.668,0.000379,0.124,0.519,170.061
9403,filmi,0.468,0.462,2.0,-10.661,1.0,0.127,0.514,4.14e-06,0.162,0.161,160.307
9405,filmi,0.796,0.94,7.0,-6.858,1.0,0.0804,0.17,0.000168,0.249,0.699,117.008
9407,chill pop,0.71,0.72,1.0,-7.554,1.0,0.0409,0.322,2.49e-06,0.0936,0.429,132.985
9408,dance pop,0.729,0.675,5.0,-5.292,0.0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036
9409,alternative metal,0.465,0.813,7.0,-4.321,1.0,0.0841,0.00281,0.0,0.0464,0.614,148.029
9415,dance pop,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.0,0.0876,0.753,112.985
9418,modern alternative rock,0.557,0.532,2.0,-6.467,1.0,0.0307,0.16,4.42e-06,0.0999,0.122,103.992
9419,edm,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881
9423,filmi,0.638,0.413,8.0,-10.56,1.0,0.0602,0.104,0.0,0.107,0.145,96.986
9426,brostep,0.667,0.679,0.0,-6.616,1.0,0.0475,0.0064,5.28e-05,0.17,0.32,100.054
9427,pop,0.863,0.401,4.0,-7.49,1.0,0.0748,0.00569,9.14e-06,0.123,0.606,122.962
9442,pop,0.88,0.497,0.0,-7.023,1.0,0.0523,0.191,0.0,0.108,0.492,139.977
9444,dance pop,0.951,0.6,0.0,-4.675,0.0,0.0685,0.106,0.0,0.0712,0.822,125.04
9446,filmi,0.609,0.953,11.0,-6.17,1.0,0.0344,0.000436,0.849,0.262,0.89,126.982
9447,filmi,0.554,0.509,10.0,-9.258,1.0,0.0356,0.259,3.2e-06,0.138,0.551,87.992
9450,filmi,0.315,0.491,11.0,-7.0,1.0,0.0311,0.748,0.0,0.128,0.245,109.966
9453,filmi,0.576,0.735,11.0,-5.811,0.0,0.0352,0.0233,0.00118,0.188,0.301,105.058
9456,filmi,0.673,0.453,0.0,-6.273,1.0,0.0468,0.809,8.17e-06,0.112,0.703,161.918
9457,alt z,0.592,0.237,11.0,-9.06,1.0,0.042,0.801,0.000246,0.0928,0.212,185.658
9458,alt z,0.341,0.519,7.0,-7.007,1.0,0.0615,0.223,0.0,0.271,0.221,189.764
9461,pop,0.713,0.442,6.0,-5.909,1.0,0.0604,0.739,0.0,0.112,0.546,108.038
9462,dance pop,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013,0.0,0.0944,0.86,134.066
9463,edm,0.487,0.621,2.0,-4.676,1.0,0.0333,0.091,0.0,0.132,0.178,140.04
9464,art pop,0.387,0.135,7.0,-14.398,1.0,0.051,0.929,0.0,0.0948,0.21,82.987
9466,alt z,0.796,0.334,5.0,-11.626,1.0,0.172,0.387,0.0,0.206,0.278,135.01
9469,modern alternative rock,0.245,0.64,2.0,-7.426,0.0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739
9470,alt z,0.507,0.387,10.0,-6.237,1.0,0.0324,0.909,0.0,0.113,0.485,102.987
9481,brostep,0.616,0.946,1.0,-2.876,1.0,0.0687,0.00075,0.0777,0.355,0.322,127.992
9482,pop,0.655,0.727,1.0,-5.478,0.0,0.046,0.231,0.0,0.173,0.56,113.011
9484,art pop,0.332,0.234,10.0,-11.823,1.0,0.0277,0.793,0.00375,0.187,0.256,93.992
9487,alt z,0.538,0.541,7.0,-8.304,1.0,0.16,0.39,0.0,0.103,0.183,159.419
9493,dance pop,0.617,0.887,9.0,-4.894,1.0,0.0317,0.00595,0.000332,0.353,0.86,127.923
9499,filmi,0.721,0.65,0.0,-6.95,0.0,0.135,0.0115,0.00014,0.34,0.392,130.487
9503,modern alternative rock,0.639,0.776,9.0,-4.61,1.0,0.0829,0.0731,1.97e-06,0.18,0.267,160.101
9504,modern alternative rock,0.59,0.85,1.0,-5.402,0.0,0.0575,0.0152,6.79e-06,0.0898,0.235,79.944
9508,dance pop,0.794,0.711,8.0,-5.124,0.0,0.0699,0.3,0.0,0.0955,0.955,174.915
9512,singer-songwriter pop,0.677,0.821,4.0,-3.858,1.0,0.0611,0.144,0.0,0.125,0.804,104.87
9517,modern alternative rock,0.627,0.685,10.0,-6.871,1.0,0.0272,0.0534,0.756,0.096,0.552,96.989
9520,edm,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983
9523,alt z,0.682,0.26,4.0,-11.008,0.0,0.0495,0.745,0.0,0.137,0.0502,138.034
9525,pop,0.396,0.375,7.0,-6.625,1.0,0.0342,0.836,0.0,0.287,0.406,90.158
9533,anime lo-fi,0.573,0.469,4.0,-7.817,0.0,0.0246,0.398,0.903,0.268,0.0995,109.983
9534,anime lo-fi,0.63,0.00728,5.0,-29.489,0.0,0.0484,0.993,0.973,0.145,0.482,142.176
9542,modern alternative rock,0.627,0.685,10.0,-6.871,1.0,0.0272,0.0534,0.756,0.096,0.552,96.989
9546,pop,0.601,0.126,9.0,-9.403,1.0,0.0379,0.913,1.05e-06,0.148,0.348,119.916
9547,dance pop,0.756,0.77,1.0,-3.502,1.0,0.0343,0.191,0.0,0.178,0.73,119.961
9548,alternative metal,0.487,0.935,8.0,-4.278,1.0,0.233,0.0105,0.000256,0.203,0.397,165.013
9549,anime lo-fi,0.613,0.299,7.0,-11.921,1.0,0.0367,0.713,0.943,0.132,0.0946,120.025
9559,pop,0.755,0.769,10.0,-5.658,0.0,0.186,0.314,2.38e-06,0.0628,0.642,114.966
9560,chill pop,0.533,0.5,7.0,-8.273,1.0,0.0481,0.772,0.0,0.112,0.14,99.77
9561,dance pop,0.466,0.659,2.0,-6.077,1.0,0.115,0.00282,0.0,0.273,0.36,186.169
9563,alt z,0.872,0.52,0.0,-6.928,1.0,0.0618,0.715,0.0,0.0982,0.736,131.918
9564,drift phonk,0.698,0.881,8.0,-4.697,0.0,0.621,0.048,0.612,0.409,0.242,105.011
9573,art pop,0.798,0.56,1.0,-6.574,1.0,0.0469,0.317,0.000292,0.133,0.571,106.971
9574,alternative metal,0.159,0.946,9.0,-5.756,1.0,0.0629,0.0235,8.06e-06,0.387,0.309,165.014
9579,alt z,0.657,0.757,4.0,-6.196,1.0,0.032,0.0307,4.93e-06,0.098,0.906,139.958
9581,pop,0.755,0.625,2.0,-7.114,1.0,0.0897,0.49,0.0,0.157,0.374,147.022
9590,pop,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998
9595,dance pop,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962
9599,edm,0.736,0.449,10.0,-7.956,0.0,0.0633,0.506,6.63e-05,0.117,0.487,147.971
9604,alt z,0.685,0.464,7.0,-9.931,1.0,0.0579,0.138,3.97e-05,0.111,0.0559,90.011
9608,pop,0.562,0.383,4.0,-8.54,1.0,0.0356,0.762,0.0,0.0775,0.225,119.113
9613,dance pop,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028
9614,pop,0.779,0.705,0.0,-3.895,1.0,0.0344,0.369,7.91e-06,0.124,0.946,101.022
9616,edm,0.608,0.845,6.0,-2.292,1.0,0.0597,0.136,0.0,0.111,0.322,98.976
9617,chill pop,0.766,0.394,0.0,-7.451,1.0,0.0637,0.0582,0.00523,0.279,0.816,160.079
9619,alt z,0.346,0.501,2.0,-6.939,1.0,0.0364,0.421,0.0,0.0657,0.299,99.855
9620,pop,0.522,0.918,1.0,-6.391,0.0,0.0416,0.00644,0.0023,0.163,0.251,126.053
9623,pop,0.683,0.598,6.0,-5.322,1.0,0.188,0.0103,9.84e-05,0.251,0.478,107.971
9629,art pop,0.678,0.692,0.0,-7.376,1.0,0.0293,0.0244,0.512,0.206,0.727,106.999
9634,filmi,0.59,0.439,11.0,-11.853,0.0,0.0735,0.854,0.0,0.107,0.692,152.19
9637,edm,0.485,0.928,10.0,-3.451,0.0,0.445,0.134,2.92e-05,0.217,0.348,160.165
9638,modern alternative rock,0.413,0.474,5.0,-11.472,1.0,0.0328,0.0419,0.508,0.384,0.446,111.01
9639,lo-fi study,0.649,0.0454,2.0,-19.552,1.0,0.0363,0.968,0.872,0.116,0.148,100.039
9645,pop,0.745,0.825,0.0,-5.413,1.0,0.0748,0.0697,0.0,0.168,0.744,99.98
9647,alt z,0.628,0.642,4.0,-6.264,0.0,0.182,0.594,0.0,0.221,0.568,132.101
9648,brostep,0.516,0.805,1.0,-7.227,0.0,0.145,0.00716,3.43e-06,0.0588,0.346,149.982
9649,dance pop,0.648,0.89,0.0,-3.982,0.0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953
9654,brostep,0.612,0.89,1.0,-5.582,1.0,0.0628,0.00151,0.868,0.0894,0.397,127.013
9655,alt z,0.515,0.27,10.0,-9.935,1.0,0.0357,0.842,0.0,0.114,0.234,120.483
9662,alt z,0.52,0.531,11.0,-7.63,1.0,0.0428,0.633,0.0,0.101,0.309,121.839
9663,pop,0.311,0.485,6.0,-5.726,0.0,0.0365,0.701,0.0,0.0726,0.225,77.355
9664,alt z,0.609,0.43,8.0,-8.242,1.0,0.0547,0.249,1.13e-06,0.0996,0.401,172.482
9672,dance pop,0.57,0.585,8.0,-7.041,1.0,0.251,0.128,0.000105,0.111,0.378,97.285
9675,dance pop,0.762,0.863,0.0,-3.689,0.0,0.0561,0.015,0.0,0.125,0.965,106.012
9680,brostep,0.423,0.943,0.0,-2.808,1.0,0.498,0.0227,0.0,0.0798,0.165,139.48
9681,brostep,0.446,0.975,2.0,-2.329,0.0,0.163,0.00719,0.289,0.214,0.178,139.93
9682,edm,0.68,0.703,7.0,-3.36,0.0,0.0439,0.839,0.0218,0.0863,0.193,102.289
9686,filmi,0.571,0.734,9.0,-6.059,0.0,0.0402,0.463,0.000691,0.128,0.552,118.881
9687,filmi,0.576,0.591,0.0,-7.725,1.0,0.0332,0.795,6.85e-05,0.266,0.478,124.013
9688,filmi,0.609,0.278,11.0,-14.16,0.0,0.0358,0.82,0.000514,0.103,0.312,125.883
9691,filmi,0.56,0.604,8.0,-8.732,1.0,0.0866,0.315,1.12e-06,0.176,0.75,84.784
9692,filmi,0.644,0.423,11.0,-8.702,0.0,0.0324,0.464,0.0,0.11,0.509,131.903
9693,filmi,0.579,0.712,0.0,-6.119,0.0,0.0308,0.259,0.000253,0.18,0.486,80.998
9694,filmi,0.598,0.236,9.0,-9.733,1.0,0.0363,0.845,0.0,0.109,0.413,149.839
9697,filmi,0.356,0.47,5.0,-8.929,1.0,0.0278,0.518,1e-05,0.0807,0.167,93.895
9698,filmi,0.56,0.702,1.0,-9.343,0.0,0.0366,0.173,0.0,0.125,0.562,149.934
9699,filmi,0.271,0.726,7.0,-6.504,1.0,0.0527,0.586,0.0,0.353,0.532,87.425
9700,filmi,0.72,0.621,2.0,-9.773,1.0,0.0491,0.676,0.0,0.0679,0.566,114.987
9702,filmi,0.525,0.448,2.0,-10.365,0.0,0.0391,0.572,1.51e-05,0.107,0.356,81.131
9703,filmi,0.7,0.526,0.0,-6.246,1.0,0.0355,0.0981,0.471,0.102,0.774,92.015
9704,filmi,0.853,0.745,9.0,-8.636,0.0,0.109,0.0642,1.87e-06,0.0274,0.882,107.985
9705,edm,0.818,0.799,1.0,-4.1,0.0,0.156,0.00107,0.128,0.057,0.0815,100.014
9711,lo-fi study,0.815,0.0403,4.0,-19.204,1.0,0.0678,0.958,0.922,0.11,0.383,100.005
9715,filmi,0.798,0.931,8.0,-7.695,1.0,0.0745,0.57,0.0,0.576,0.89,120.178
9716,drift phonk,0.783,0.864,11.0,-4.937,1.0,0.116,0.00138,0.00457,0.0998,0.801,119.976
9717,filmi,0.716,0.832,10.0,-6.131,1.0,0.062,0.0189,1.17e-06,0.305,0.742,89.982
9719,filmi,0.647,0.792,2.0,-9.815,1.0,0.0373,0.00536,5.82e-05,0.054,0.306,132.032
9734,modern alternative rock,0.477,0.572,8.0,-7.328,1.0,0.0319,0.00708,0.784,0.144,0.0414,194.033
9737,pop,0.714,0.472,2.0,-7.375,1.0,0.0864,0.013,4.51e-06,0.266,0.238,131.121
9738,pop,0.743,0.893,1.0,-5.261,1.0,0.129,0.00284,0.000369,0.113,0.369,130.072
9741,pop,0.429,0.214,1.0,-12.261,1.0,0.242,0.897,0.0,0.105,0.189,77.849
9744,alt z,0.532,0.433,11.0,-6.964,1.0,0.0933,0.385,0.0,0.355,0.267,77.04
9746,anime lo-fi,0.386,0.202,9.0,-16.954,0.0,0.0349,0.887,0.494,0.0915,0.053,82.642
9748,lo-fi study,0.638,0.124,10.0,-20.872,0.0,0.0725,0.881,0.904,0.208,0.185,90.008
9753,lo-fi study,0.801,0.122,5.0,-14.517,0.0,0.0443,0.907,0.929,0.102,0.147,75.025
9758,alt z,0.573,0.584,4.0,-6.574,1.0,0.047,0.315,1.19e-06,0.109,0.0805,114.841
9759,art pop,0.711,0.931,1.0,-4.042,1.0,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009
9760,alt z,0.471,0.474,5.0,-6.355,1.0,0.0382,0.723,0.0,0.0964,0.262,120.656
9762,art pop,0.709,0.475,6.0,-7.067,1.0,0.031,0.00513,0.579,0.115,0.389,124.987
9771,filmi,0.833,0.754,2.0,-7.555,1.0,0.0513,0.0166,0.0,0.246,0.65,108.001
9773,alt z,0.876,0.786,0.0,-4.518,0.0,0.081,0.373,0.00545,0.145,0.889,109.986
9774,alt z,0.699,0.493,11.0,-10.386,1.0,0.0699,0.537,0.0,0.258,0.08,94.99
9775,pop,0.643,0.671,7.0,-7.45,1.0,0.0842,0.241,0.0178,0.12,0.297,96.924
9776,alt z,0.731,0.59,2.0,-7.191,1.0,0.108,0.473,3.39e-05,0.107,0.569,161.072
9778,singer-songwriter pop,0.924,0.716,8.0,-7.158,0.0,0.0541,0.0177,1.15e-06,0.128,0.48,119.973
9791,modern alternative rock,0.534,0.582,5.0,-7.912,1.0,0.0401,0.047,0.0328,0.0883,0.346,84.183
9795,singer-songwriter pop,0.868,0.66,7.0,-3.834,1.0,0.0526,0.104,0.0,0.0755,0.963,121.925
9796,pop,0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073
9797,drift phonk,0.768,0.858,8.0,-4.629,1.0,0.0767,0.0144,0.861,0.0829,0.522,143.56
9809,alt z,0.63,0.781,1.0,-7.819,1.0,0.0406,0.152,0.000247,0.289,0.188,100.052
9810,alt z,0.378,0.334,1.0,-10.993,1.0,0.304,0.776,0.0,0.115,0.496,181.296
9811,dance pop,0.82,0.731,2.0,-2.343,1.0,0.0443,0.0139,0.0,0.0805,0.602,120.013
9814,edm,0.651,0.7,1.0,-4.264,0.0,0.0318,0.352,0.0,0.061,0.214,104.964
9817,edm,0.579,0.736,6.0,-3.863,0.0,0.0527,0.31,0.0,0.198,0.613,127.999
9818,alternative metal,0.487,0.961,4.0,-4.139,1.0,0.132,0.0415,1.15e-06,0.553,0.323,170.005
9830,alt z,0.508,0.404,10.0,-11.092,1.0,0.0788,0.664,0.0,0.104,0.129,81.713
9831,art pop,0.38,0.138,9.0,-11.135,0.0,0.0356,0.761,0.00086,0.108,0.054,91.262
9837,anime lo-fi,0.557,0.0703,2.0,-26.509,0.0,0.0363,0.932,0.87,0.0912,0.0397,131.98
9839,alt z,0.588,0.653,9.0,-5.645,0.0,0.0373,0.127,0.0,0.423,0.18,104.897
9850,alt z,0.698,0.725,2.0,-7.403,1.0,0.0431,0.0127,0.122,0.288,0.0765,104.99
9851,singer-songwriter pop,0.758,0.574,7.0,-8.049,1.0,0.0436,0.103,1.14e-05,0.229,0.527,121.374
9853,alternative metal,0.44,0.993,2.0,-3.481,0.0,0.184,0.0104,0.0,0.964,0.614,169.77
9855,alt z,0.723,0.504,8.0,-5.572,1.0,0.0392,0.388,7.4e-05,0.087,0.551,133.975
9856,art pop,0.444,0.26,7.0,-10.045,1.0,0.0316,0.964,0.0815,0.125,0.121,120.443
9857,pop,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39
9859,chill pop,0.84,0.338,6.0,-8.16,1.0,0.0436,0.135,0.0225,0.0635,0.927,108.024
